"No.","Time","Source","Destination","Protocol","Length","Info"
"2039","28.843666","134.114.109.60","224.0.0.251","MDNS","164","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Dr.\\342\\200\\231s Mac mini._companion-link._tcp.local"
"2040","28.844068","fe80::ca4:90d8:b3c1:af04","ff02::fb","MDNS","184","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Dr.\\342\\200\\231s Mac mini._companion-link._tcp.local"
"2041","28.860705","52.46.157.171","134.114.109.190","TCP","60","[TCP Window Update] 443  >  51575 [ACK] Seq=1 Ack=1 Win=27136 Len=0"
"2042","28.861050","52.46.157.171","134.114.109.190","TCP","60","443  >  51575 [ACK] Seq=1 Ack=518 Win=28160 Len=0"
"2043","28.863342","52.46.157.171","134.114.109.190","TLSv1.2","1414","Server Hello"
"2044","28.863374","52.46.157.171","134.114.109.190","TCP","1414","443  >  51575 [ACK] Seq=1361 Ack=518 Win=28160 Len=1360 [TCP segment of a reassembled PDU]"
"2045","28.863399","52.46.157.171","134.114.109.190","TCP","1414","443  >  51575 [ACK] Seq=2721 Ack=518 Win=28160 Len=1360 [TCP segment of a reassembled PDU]"
"2046","28.863425","134.114.109.190","52.46.157.171","TCP","54","51575  >  443 [ACK] Seq=518 Ack=2721 Win=259424 Len=0"
"2047","28.863484","134.114.109.190","52.46.157.171","TCP","54","51575  >  443 [ACK] Seq=518 Ack=4081 Win=262144 Len=0"
"2048","28.863838","52.46.157.171","134.114.109.190","TLSv1.2","1414","Certificate, Certificate Status"
"2049","28.863839","52.46.157.171","134.114.109.190","TLSv1.2","196","Server Key Exchange, Server Hello Done"
"2050","28.863856","134.114.109.190","52.46.157.171","TCP","54","51575  >  443 [ACK] Seq=518 Ack=5583 Win=260640 Len=0"
"2051","28.864191","134.114.109.190","52.46.157.171","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"2052","28.891556","52.46.157.171","134.114.109.190","TCP","196","[TCP Spurious Retransmission] 443  >  51575 [PSH, ACK] Seq=5441 Ack=518 Win=28160 Len=142[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"2053","28.891598","134.114.109.190","52.46.157.171","TCP","66","[TCP Dup ACK 2050#1] 51575  >  443 [ACK] Seq=644 Ack=5583 Win=262144 Len=0 SLE=5441 SRE=5583"
"2054","28.900076","134.114.109.190","54.68.56.226","TCP","78","51577  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=32 TSval=632605771 TSecr=0 SACK_PERM=1"
"2055","28.929905","52.46.157.171","134.114.109.190","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"2056","28.929949","134.114.109.190","52.46.157.171","TCP","54","51575  >  443 [ACK] Seq=644 Ack=5634 Win=262080 Len=0"
"2057","28.933337","134.114.109.190","52.46.157.171","TCP","1414","51575  >  443 [ACK] Seq=644 Ack=5634 Win=262144 Len=1360 [TCP segment of a reassembled PDU]"
"2058","28.933338","134.114.109.190","52.46.157.171","TLSv1.2","293","Application Data"
"2059","28.946313","54.68.56.226","134.114.109.190","TCP","74","443  >  51577 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1380 SACK_PERM=1 TSval=2380010575 TSecr=632605771 WS=128"
"2060","28.946386","134.114.109.190","54.68.56.226","TCP","66","51577  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=632605816 TSecr=2380010575"
"2061","28.946524","134.114.109.190","54.68.56.226","TLSv1.2","583","Client Hello"
"2062","28.965003","10.30.16.134","255.255.255.255","UDP","60","14897  >  14897 Len=6"
"2063","28.993050","54.68.56.226","134.114.109.190","TCP","66","443  >  51577 [ACK] Seq=1 Ack=518 Win=28032 Len=0 TSval=2380010587 TSecr=632605816"
"2064","28.996079","54.68.56.226","134.114.109.190","TLSv1.2","1434","Server Hello"
"2065","28.996191","54.68.56.226","134.114.109.190","TCP","1434","443  >  51577 [ACK] Seq=1369 Ack=518 Win=28032 Len=1368 TSval=2380010587 TSecr=632605816 [TCP segment of a reassembled PDU]"
"2066","28.996207","54.68.56.226","134.114.109.190","TCP","1434","443  >  51577 [ACK] Seq=2737 Ack=518 Win=28032 Len=1368 TSval=2380010587 TSecr=632605816 [TCP segment of a reassembled PDU]"
"2067","28.996242","134.114.109.190","54.68.56.226","TCP","66","51577  >  443 [ACK] Seq=518 Ack=2737 Win=129696 Len=0 TSval=632605865 TSecr=2380010587"
"2068","28.996270","134.114.109.190","54.68.56.226","TCP","66","51577  >  443 [ACK] Seq=518 Ack=4105 Win=131072 Len=0 TSval=632605865 TSecr=2380010587"
"2069","28.996434","54.68.56.226","134.114.109.190","TLSv1.2","1204","Certificate, Server Key Exchange, Server Hello Done"
"2070","28.996449","134.114.109.190","54.68.56.226","TCP","66","51577  >  443 [ACK] Seq=518 Ack=5243 Win=129920 Len=0 TSval=632605865 TSecr=2380010587"
"2071","28.997508","134.114.109.190","54.68.56.226","TLSv1.2","224","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"2072","28.998492","52.46.157.171","134.114.109.190","TCP","60","443  >  51575 [ACK] Seq=5634 Ack=2243 Win=33536 Len=0"
"2073","29.007915","134.114.109.190","144.217.128.115","QUIC","1392","Client Hello, PKN: 1, CID: 2028739757015994858"
"2074","29.023212","134.114.109.190","54.68.56.226","TLSv1.2","159","Application Data"
"2075","29.023290","134.114.109.190","54.68.56.226","TLSv1.2","351","Application Data"
"2076","29.042327","134.114.109.190","255.255.255.255","DB-LSP-DISC","392","Dropbox LAN sync Discovery Protocol"
"2077","29.042854","134.114.109.190","134.114.109.255","DB-LSP-DISC","392","Dropbox LAN sync Discovery Protocol"
"2078","29.043134","Apple_f1:ea:a3","Broadcast","ARP","42","Who has 169.254.255.255? Tell 134.114.109.190"
"2079","29.043668","134.114.109.190","255.255.255.255","DB-LSP-DISC","258","Dropbox LAN sync Discovery Protocol"
"2080","29.043789","134.114.109.190","134.114.109.255","DB-LSP-DISC","258","Dropbox LAN sync Discovery Protocol"
"2081","29.044671","54.68.56.226","134.114.109.190","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"2082","29.044672","54.68.56.226","134.114.109.190","TLSv1.2","135","Application Data"
"2083","29.044723","134.114.109.190","54.68.56.226","TCP","66","51577  >  443 [ACK] Seq=1054 Ack=5294 Win=131008 Len=0 TSval=632605912 TSecr=2380010600"
"2084","29.044723","134.114.109.190","54.68.56.226","TCP","66","51577  >  443 [ACK] Seq=1054 Ack=5363 Win=130944 Len=0 TSval=632605912 TSecr=2380010600"
"2085","29.044827","134.114.109.190","54.68.56.226","TLSv1.2","104","Application Data"
"2086","29.069660","54.68.56.226","134.114.109.190","TLSv1.2","104","Application Data"
"2087","29.069690","54.68.56.226","134.114.109.190","TLSv1.2","325","Application Data"
"2088","29.069696","134.114.109.190","54.68.56.226","TCP","66","51577  >  443 [ACK] Seq=1092 Ack=5401 Win=131008 Len=0 TSval=632605936 TSecr=2380010606"
"2089","29.069700","134.114.109.190","54.68.56.226","TCP","66","51577  >  443 [ACK] Seq=1092 Ack=5660 Win=130752 Len=0 TSval=632605936 TSecr=2380010606"
"2090","29.090112","10.30.16.224","224.0.0.200","UDP","155","2000  >  2000 Len=109"
"2091","29.118877","134.114.109.190","192.0.76.3","TCP","78","51578  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=32 TSval=632605985 TSecr=0 SACK_PERM=1"
"2092","29.134935","54.68.56.226","134.114.109.190","TCP","66","443  >  51577 [ACK] Seq=5660 Ack=1092 Win=30080 Len=0 TSval=2380010622 TSecr=632605912"
"2093","29.134937","192.0.76.3","134.114.109.190","TCP","66","443  >  51578 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1380 SACK_PERM=1 WS=512"
"2094","29.135021","134.114.109.190","192.0.76.3","TCP","54","51578  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"2095","29.135157","134.114.109.190","192.0.76.3","TLSv1.3","571","Client Hello"
"2096","29.145299","52.46.157.171","134.114.109.190","TCP","1414","443  >  51575 [ACK] Seq=5634 Ack=2243 Win=33536 Len=1360 [TCP segment of a reassembled PDU]"
"2097","29.145301","52.46.157.171","134.114.109.190","TLSv1.2","1322","Application Data"
"2098","29.145367","134.114.109.190","52.46.157.171","TCP","54","51575  >  443 [ACK] Seq=2243 Ack=8262 Win=259488 Len=0"
"2099","29.148653","52.46.157.171","134.114.109.190","TCP","1414","443  >  51575 [ACK] Seq=8262 Ack=2243 Win=33536 Len=1360 [TCP segment of a reassembled PDU]"
"2100","29.148655","52.46.157.171","134.114.109.190","TCP","1414","443  >  51575 [ACK] Seq=9622 Ack=2243 Win=33536 Len=1360 [TCP segment of a reassembled PDU]"
"2101","29.148656","52.46.157.171","134.114.109.190","TLSv1.2","1185","Application Data"
"2102","29.148744","134.114.109.190","52.46.157.171","TCP","54","51575  >  443 [ACK] Seq=2243 Ack=10982 Win=259424 Len=0"
"2103","29.148744","134.114.109.190","52.46.157.171","TCP","54","51575  >  443 [ACK] Seq=2243 Ack=12113 Win=258272 Len=0"
"2104","29.148758","134.114.109.190","52.46.157.171","TCP","54","[TCP Window Update] 51575  >  443 [ACK] Seq=2243 Ack=12113 Win=262144 Len=0"
"2105","29.149249","52.46.157.171","134.114.109.190","TLSv1.2","631","Application Data"
"2106","29.149265","134.114.109.190","52.46.157.171","TCP","54","51575  >  443 [ACK] Seq=2243 Ack=12690 Win=261536 Len=0"
"2107","29.150891","52.46.157.171","134.114.109.190","TCP","1414","443  >  51575 [ACK] Seq=12690 Ack=2243 Win=33536 Len=1360 [TCP segment of a reassembled PDU]"
"2108","29.151423","192.0.76.3","134.114.109.190","TCP","60","443  >  51578 [ACK] Seq=1 Ack=518 Win=30720 Len=0"
"2109","29.152063","192.0.76.3","134.114.109.190","TLSv1.3","1434","Server Hello, Change Cipher Spec, Application Data"
"2110","29.152110","192.0.76.3","134.114.109.190","TCP","1434","443  >  51578 [ACK] Seq=1381 Ack=518 Win=30720 Len=1380 [TCP segment of a reassembled PDU]"
"2111","29.152154","192.0.76.3","134.114.109.190","TCP","1390","443  >  51578 [PSH, ACK] Seq=2761 Ack=518 Win=30720 Len=1336 [TCP segment of a reassembled PDU]"
"2112","29.152156","134.114.109.190","192.0.76.3","TCP","54","51578  >  443 [ACK] Seq=518 Ack=2761 Win=260736 Len=0"
"2113","29.152166","134.114.109.190","192.0.76.3","TCP","54","51578  >  443 [ACK] Seq=518 Ack=4097 Win=259424 Len=0"
"2114","29.153280","192.0.76.3","134.114.109.190","TCP","1434","443  >  51578 [ACK] Seq=4097 Ack=518 Win=30720 Len=1380 [TCP segment of a reassembled PDU]"
"2115","29.153281","192.0.76.3","134.114.109.190","TLSv1.3","1010","Application Data, Application Data, Application Data"
"2116","29.153338","134.114.109.190","192.0.76.3","TCP","54","51578  >  443 [ACK] Seq=518 Ack=6433 Win=259808 Len=0"
"2117","29.153567","134.114.109.190","192.0.76.3","TLSv1.3","118","Change Cipher Spec, Application Data"
"2118","29.169620","192.0.76.3","134.114.109.190","TLSv1.3","309","Application Data"
"2119","29.169679","134.114.109.190","192.0.76.3","TCP","54","51578  >  443 [ACK] Seq=582 Ack=6688 Win=261888 Len=0"
"2120","29.169713","192.0.76.3","134.114.109.190","TLSv1.3","309","Application Data"
"2121","29.169714","192.0.76.3","134.114.109.190","TLSv1.3","116","Application Data"
"2122","29.169756","134.114.109.190","192.0.76.3","TCP","54","51578  >  443 [ACK] Seq=582 Ack=6943 Win=261632 Len=0"
"2123","29.169756","134.114.109.190","192.0.76.3","TCP","54","51578  >  443 [ACK] Seq=582 Ack=7005 Win=261568 Len=0"
"2124","29.177862","134.114.109.190","192.0.76.3","TLSv1.3","140","Application Data"
"2125","29.177970","134.114.109.190","192.0.76.3","TLSv1.3","85","Application Data"
"2126","29.178011","134.114.109.190","192.0.76.3","TLSv1.3","443","Application Data"
"2127","29.193802","192.0.76.3","134.114.109.190","TLSv1.3","85","Application Data"
"2128","29.193867","134.114.109.190","192.0.76.3","TCP","54","51578  >  443 [ACK] Seq=1088 Ack=7036 Win=262112 Len=0"
"2129","29.193949","192.0.76.3","134.114.109.190","TCP","60","443  >  51578 [ACK] Seq=7036 Ack=1088 Win=31744 Len=0"
"2130","29.194040","192.0.76.3","134.114.109.190","TLSv1.3","199","Application Data"
"2131","29.194113","134.114.109.190","192.0.76.3","TCP","54","51578  >  443 [ACK] Seq=1088 Ack=7181 Win=261984 Len=0"
"2132","29.210474","52.46.157.171","134.114.109.190","TCP","1414","443  >  51575 [ACK] Seq=14050 Ack=2243 Win=33536 Len=1360 [TCP segment of a reassembled PDU]"
"2133","29.210475","52.46.157.171","134.114.109.190","TCP","1414","443  >  51575 [ACK] Seq=15410 Ack=2243 Win=33536 Len=1360 [TCP segment of a reassembled PDU]"
"2134","29.210543","134.114.109.190","52.46.157.171","TCP","54","51575  >  443 [ACK] Seq=2243 Ack=15410 Win=260768 Len=0"
"2135","29.210600","134.114.109.190","52.46.157.171","TCP","54","51575  >  443 [ACK] Seq=2243 Ack=16770 Win=262144 Len=0"
"2136","29.214069","52.46.157.171","134.114.109.190","TCP","1414","443  >  51575 [ACK] Seq=16770 Ack=2243 Win=33536 Len=1360 [TCP segment of a reassembled PDU]"
"2137","29.214070","52.46.157.171","134.114.109.190","TCP","1414","443  >  51575 [ACK] Seq=18130 Ack=2243 Win=33536 Len=1360 [TCP segment of a reassembled PDU]"
"2138","29.214105","134.114.109.190","52.46.157.171","TCP","54","51575  >  443 [ACK] Seq=2243 Ack=19490 Win=259424 Len=0"
"2139","29.214121","134.114.109.190","52.46.157.171","TCP","54","[TCP Window Update] 51575  >  443 [ACK] Seq=2243 Ack=19490 Win=262144 Len=0"
"2140","29.214666","52.46.157.171","134.114.109.190","TCP","1414","443  >  51575 [ACK] Seq=19490 Ack=2243 Win=33536 Len=1360 [TCP segment of a reassembled PDU]"
"2141","29.214667","52.46.157.171","134.114.109.190","TLSv1.2","1414","Application Data [TCP segment of a reassembled PDU]"
"2142","29.214684","134.114.109.190","52.46.157.171","TCP","54","51575  >  443 [ACK] Seq=2243 Ack=22210 Win=259424 Len=0"
"2143","29.214763","134.114.109.190","52.46.157.171","TCP","54","[TCP Window Update] 51575  >  443 [ACK] Seq=2243 Ack=22210 Win=262144 Len=0"
"2144","29.239692","134.114.109.196","255.255.255.255","DB-LSP-DISC","268","Dropbox LAN sync Discovery Protocol"
"2145","29.241027","134.114.109.196","255.255.255.255","DB-LSP-DISC","268","Dropbox LAN sync Discovery Protocol"
"2146","29.241169","134.114.109.196","134.114.109.255","DB-LSP-DISC","268","Dropbox LAN sync Discovery Protocol"
"2147","29.258417","134.114.109.190","144.217.128.115","QUIC","1392","Client Hello, PKN: 2, CID: 2028739757015994858"
"2148","29.275790","52.46.157.171","134.114.109.190","TLSv1.2","1414","Application Data [TCP segment of a reassembled PDU]"
"2149","29.275792","52.46.157.171","134.114.109.190","TCP","1414","443  >  51575 [ACK] Seq=23570 Ack=2243 Win=33536 Len=1360 [TCP segment of a reassembled PDU]"
"2150","29.275793","52.46.157.171","134.114.109.190","TCP","1414","443  >  51575 [ACK] Seq=24930 Ack=2243 Win=33536 Len=1360 [TCP segment of a reassembled PDU]"
"2151","29.275794","52.46.157.171","134.114.109.190","TCP","1414","443  >  51575 [ACK] Seq=26290 Ack=2243 Win=33536 Len=1360 [TCP segment of a reassembled PDU]"
"2152","29.275833","134.114.109.190","52.46.157.171","TCP","54","51575  >  443 [ACK] Seq=2243 Ack=24930 Win=259424 Len=0"
"2153","29.275856","134.114.109.190","52.46.157.171","TCP","54","51575  >  443 [ACK] Seq=2243 Ack=27650 Win=256704 Len=0"
"2154","29.275896","134.114.109.190","52.46.157.171","TCP","54","[TCP Window Update] 51575  >  443 [ACK] Seq=2243 Ack=27650 Win=262144 Len=0"
"2155","29.279142","52.46.157.171","134.114.109.190","TLSv1.2","1414","Application Data [TCP segment of a reassembled PDU]"
"2156","29.279144","52.46.157.171","134.114.109.190","TLSv1.2","1414","Application Data [TCP segment of a reassembled PDU]"
"2157","29.279208","134.114.109.190","52.46.157.171","TCP","54","51575  >  443 [ACK] Seq=2243 Ack=30370 Win=259424 Len=0"
"2158","29.279268","134.114.109.190","52.46.157.171","TCP","54","[TCP Window Update] 51575  >  443 [ACK] Seq=2243 Ack=30370 Win=262144 Len=0"
"2159","29.279740","52.46.157.171","134.114.109.190","TCP","1414","443  >  51575 [ACK] Seq=30370 Ack=2243 Win=33536 Len=1360 [TCP segment of a reassembled PDU]"
"2160","29.279741","52.46.157.171","134.114.109.190","TLSv1.2","1333","Application Data, Application Data"
"2161","29.279758","134.114.109.190","52.46.157.171","TCP","54","51575  >  443 [ACK] Seq=2243 Ack=33009 Win=259488 Len=0"
"2162","29.282935","10.30.16.131","224.0.1.129","PTPv2","100","Delay_Resp Message"
"2163","29.308292","134.114.109.190","144.217.128.115","TLSv1.2","284","Application Data"
"2164","29.330558","134.114.109.248","134.114.109.255","DB-LSP-DISC","188","Dropbox LAN sync Discovery Protocol"
"2165","29.353848","134.114.109.190","104.244.46.48","TCP","54","51508  >  443 [ACK] Seq=1 Ack=1 Win=4096 Len=0"
"2166","29.353848","134.114.109.190","199.59.150.44","TCP","54","51477  >  443 [ACK] Seq=1 Ack=1 Win=4096 Len=0"
"2167","29.355056","Dell_db:c8:17","Broadcast","ARP","60","Who has 169.254.169.254? Tell 134.114.109.251"
"2168","29.384625","199.59.150.44","134.114.109.190","TCP","66","[TCP ACKed unseen segment] 443  >  51477 [ACK] Seq=1 Ack=2 Win=126 Len=0 TSval=2346063447 TSecr=632288373"
"2169","29.398179","fe80::d5e8:2359:ddd1:bb36","ff02::c","SSDP","208","M-SEARCH * HTTP/1.1 "
"2170","29.411599","104.244.46.48","134.114.109.190","TCP","66","[TCP ACKed unseen segment] 443  >  51508 [ACK] Seq=1 Ack=2 Win=6981 Len=0 TSval=4182015980 TSecr=632288334"
"2171","29.417857","10.30.16.131","224.0.1.129","PTPv2","110","Announce Message"
"2172","29.431985","144.217.128.115","134.114.109.190","TCP","60","443  >  51571 [ACK] Seq=41783 Ack=1788 Win=33600 Len=0"
"2173","29.478267","LgElectr_ee:00:5a","Broadcast","ARP","60","Who has 10.5.109.57? Tell 10.5.109.55"
"2174","29.504419","134.114.109.250","224.0.0.251","MDNS","193","Standard query 0x0000 SRV Ecks hot EGR iMac._sftp-ssh._tcp.local, ""QM"" question A Ecks-hot-EGR-iMac.local, ""QM"" question AAAA Ecks-hot-EGR-iMac.local, ""QM"" question SRV Ecks hot EGR iMac._afpovertcp._tcp.local, ""QM"" question SRV Ecks hot EGR iMac._smb._tcp.local, ""QM"" question"
"2175","29.544055","134.114.109.97","224.0.0.251","MDNS","101","Standard query response 0x0000 A, cache flush 134.114.109.97"
"2176","29.558537","134.114.109.190","144.217.128.115","QUIC","1392","Client Hello, PKN: 3, CID: 2028739757015994858"
"2177","29.565291","134.114.109.27","224.0.0.251","MDNS","99","Standard query response 0x0000 A, cache flush 134.114.109.27"
"2178","29.565616","134.114.109.27","224.0.0.251","MDNS","99","Standard query response 0x0000 A, cache flush 134.114.109.27"
"2179","29.600815","134.114.109.97","224.0.0.251","MDNS","101","Standard query response 0x0000 A, cache flush 134.114.109.97"
"2180","29.609194","134.114.109.97","224.0.0.251","MDNS","101","Standard query response 0x0000 A, cache flush 134.114.109.97"
"2181","29.612360","134.114.109.27","224.0.0.251","MDNS","99","Standard query response 0x0000 A, cache flush 134.114.109.27"
"2182","29.627924","134.114.109.27","224.0.0.251","MDNS","99","Standard query response 0x0000 A, cache flush 134.114.109.27"
"2183","29.658711","10.30.16.131","224.0.1.129","PTPv2","90","Sync Message"
"2184","29.658858","10.30.16.131","224.0.1.129","PTPv2","90","Follow_Up Message"
"2185","29.702031","144.217.128.115","134.114.109.190","TCP","1434","443  >  51571 [ACK] Seq=41783 Ack=1788 Win=33600 Len=1380 [TCP segment of a reassembled PDU]"
"2186","29.702033","144.217.128.115","134.114.109.190","TLSv1.2","1385","Application Data"
"2187","29.702070","134.114.109.190","144.217.128.115","TCP","54","51571  >  443 [ACK] Seq=1788 Ack=44494 Win=65535 Len=0"
"2188","29.718035","134.114.109.97","224.0.0.251","MDNS","94","Standard query response 0x0000 A, cache flush 172.20.211.129"
"2189","29.745012","134.114.109.99","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"2190","29.767434","134.114.109.190","10.20.30.40","DNS","76","Standard query 0xefe8 A www.facebook.com"
"2191","29.768250","10.20.30.40","134.114.109.190","DNS","244","Standard query response 0xefe8 A www.facebook.com CNAME star-mini.c10r.facebook.com A 157.240.11.35 NS a.ns.c10r.facebook.com NS b.ns.c10r.facebook.com A 69.171.239.11 AAAA 2a03:2880:fffe:b:face:b00c::99 A 69.171.255.11 AAAA 2a03:2880:ffff:b:face:b00c::99"
